dim1,dim1,Cluster Rank,Break Rank,NoOfNNRequiredNNForClusterBreak,Noise Rank,NoOfNNRequiredForNoiseBreak,AbsoluteClusterRank,AbsoluteNoiseRank,AbsoluteRank,AbsoluteRankNormalised,ClusterNO,ClusterSize,NoOfNearestNeighbour,NoOfNoisePointsUsedToCalculateNoiseRank
557.155029,153.820999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,7,0
143.044998,76.193001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,8,0
580.607971,297.47699,0.0,0.0,0,0.49007936507936506,0,0.0,0.0,0.0,0.0,43,2167,9,0
135.977997,112.664001,0.0,0.0,0,0.8,0,0.0,0.0,0.0,0.0,24,936,5,0
216.134003,134.074005,0.0,0.0,0,2.595238095238095,2,0.0,0.865079365079365,0.0,0.0,2,1025,4,1
546.888,377.032013,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
52.415001,322.428986,0.3333333333333333,0.0,0,0.7285714285714285,0,0.0,0.0,0.0,0.0,29,2676,11,0
51.622002,306.263,0.0,0.0,0,0.9777777777777777,9,0.0,0.09777777777777777,0.0,0.0,29,2676,10,1
363.035004,265.407013,0.0,0.0,0,0.3666666666666667,0,0.0,0.0,0.0,0.0,29,2676,16,0
61.016998,279.733002,0.0,0.0,0,1.0833333333333333,0,0.0,0.0,0.0,0.0,29,2676,5,0
47.073002,304.21701,0.0,0.0,0,0.7,0,0.0,0.0,0.0,0.0,29,2676,9,0
613.143005,237.416,0.0,0.0,0,1.1888888888888887,9,0.0,0.23777777777777773,0.0,0.0,43,2167,9,2
559.695007,441.709015,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,14,0
225.768005,279.524994,0.0,0.0,0,2.7523809523809524,4,0.0,1.100952380952381,0.0,0.0,29,2676,7,2
7.001,340.665009,0.0,0.0,0,0.6666666666666666,0,0.0,0.0,0.0,0.0,29,2676,5,0
558.218994,454.309998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
617.765015,197.608002,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
172.850998,438.937988,0.0,0.0,0,0.5833333333333333,0,0.0,0.0,0.0,0.0,29,2676,7,0
568.815979,443.492004,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,10,0
608.31897,187.675003,0.0,0.0,0,3.8857142857142857,1,0.0,1.9428571428571428,0.0,0.0,43,2167,8,1
37.484001,366.457001,0.0,0.0,0,1.4857142857142858,0,0.0,0.0,0.0,0.0,29,2676,7,0
528.38501,149.093002,0.0,0.0,0,1.5714285714285712,0,0.0,0.0,0.0,0.0,16,579,5,0
441.056,131.792007,0.0,0.0,0,0.5714285714285714,0,0.0,0.0,0.0,0.0,27,612,9,0
73.414001,87.179001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,8,0
604.637024,437.700012,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,10,0
626.182983,385.463013,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,1,0
647.140015,108.757004,0.9083333333333333,207.17142660125697,2,0.0,0,62.72690416538058,0.0,0.0,0.0,43,2167,8,0
536.450012,90.658997,0.0,0.0,0,0.7857142857142857,0,0.0,0.0,0.0,0.0,27,612,7,0
38.134998,81.592003,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,24,936,7,0
572.552002,155.735992,0.14285714285714285,0.0,0,1.8492063492063493,0,0.0,0.0,0.0,0.0,16,579,11,0
449.75,132.160995,0.0,0.0,0,1.5428571428571427,4,0.0,0.30857142857142855,0.0,0.0,27,612,7,1
667.921997,425.279999,0.9706349206349206,167.0269439342048,9,0.0,0,16.212218446947023,0.0,0.0,0.0,43,2167,10,0
477.005005,179.119995,0.0,0.0,0,3.0,0,0.0,6.0,0.0,0.0,27,612,3,2
328.259003,148.582001,0.75,71.30918594402827,3,1.5,3,13.3704723645053,0.375,5.013927136689487,0.004891636230916573,2,1025,7,1
254.703995,420.248993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,5,0
421.804993,94.133003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,2,0
531.640991,306.14801,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
495.579987,231.429993,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,4,0
632.502991,333.635986,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,33,230,4,0
183.895996,274.962006,0.0,0.0,0,0.611111111111111,0,0.0,0.0,0.0,0.0,29,2676,11,0
250.162003,265.480988,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,5,0
300.684998,264.760986,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,9,0
620.35498,396.944,0.09090909090909091,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
652.47699,121.475998,0.5079365079365079,167.06585527868944,8,0.3333333333333333,0,9.428760791742613,0.0,0.0,0.0,43,2167,10,0
236.938995,96.546997,0.19444444444444442,0.0,0,0.2222222222222222,0,0.0,0.0,0.0,0.0,24,936,8,0
148.895004,412.296997,0.0,0.0,0,0.7333333333333334,4,0.0,0.14666666666666667,0.0,0.0,29,2676,8,1
195.977997,403.718994,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,29,2676,4,1
520.077026,215.481995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,6,0
223.216003,344.967987,1.0,5.916079783099616,1,0.0,0,2.958039891549808,0.0,0.0,0.0,41,12,4,0
150.177002,396.20401,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,2,0
573.861023,313.341003,0.0,0.0,0,0.2857142857142857,0,0.0,0.0,0.0,0.0,43,2167,7,0
274.855988,182.324997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,39,6,4,0
256.751007,176.848999,0.0,0.0,0,2.6222222222222222,1,0.0,1.3111111111111111,0.0,0.0,2,1025,7,1
135.570999,419.901001,0.16666666666666666,0.0,0,0.4444444444444444,8,0.0,0.04938271604938271,0.0,0.0,29,2676,8,1
135.223007,409.595001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,5,0
320.842987,138.227997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,2,0
658.106995,398.941986,0.9333333333333333,103.87492478938312,5,1.0,0,16.15832163390404,0.0,0.0,0.0,43,2167,8,0
656.658997,400.52301,1.3261904761904761,103.89898940798221,4,0.0,0,27.557970047736234,0.0,0.0,0.0,43,2167,10,0
446.962006,324.436005,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
162.121994,382.798004,0.0,0.0,0,0.7333333333333334,5,0.0,0.12222222222222223,0.0,0.0,20,342,5,1
622.718994,103.805,0.0,0.0,0,0.6666666666666666,2,0.0,0.2222222222222222,0.0,0.0,43,2167,3,1
213.039993,167.188995,0.375,145.058608844839,3,0.0,0,13.599244579203656,0.0,0.0,0.0,2,1025,7,0
31.215,411.897003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,35,4,3,0
164.546997,79.602997,1.0773809523809523,80.59776671843954,2,0.0,0,28.944832888963404,0.0,0.0,0.0,24,936,10,0
107.639,287.895996,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,29,2676,10,0
152.865005,165.087997,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,8,0
362.763,354.907013,1.0,58.58327406350724,0,0.0,0,58.58327406350724,0.0,0.0,0.0,8,276,6,0
67.786003,297.253998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,2,0
179.179993,279.618011,0.0,0.0,0,1.5396825396825395,2,0.0,0.5132275132275131,0.0,0.0,29,2676,6,1
300.820007,274.928009,0.09090909090909091,0.0,0,1.281818181818182,9,0.0,0.1281818181818182,0.0,0.0,29,2676,9,1
250.365005,81.036003,0.39285714285714285,100.54352291420865,7,0.7936507936507936,0,4.93740514310846,0.0,0.0,0.0,24,936,11,0
278.97699,99.092003,0.0,0.0,0,1.3833333333333333,5,0.0,0.23055555555555554,0.0,0.0,24,936,6,1
108.614998,389.233002,0.0,0.0,0,0.2,9,0.0,0.02,0.0,0.0,29,2676,10,1
149.279007,91.324997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,5,0
148.289993,315.924011,0.0,0.0,0,1.3523809523809525,4,0.0,0.2704761904761905,0.0,0.0,20,342,6,1
107.208,272.740997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,12,0
243.231003,277.589996,0.0,0.0,0,0.9583333333333333,7,0.0,0.11979166666666666,0.0,0.0,29,2676,8,1
228.347,344.643005,0.0,0.0,0,3.6666666666666665,1,0.0,3.6666666666666665,0.0,0.0,41,12,5,2
602.471985,445.846008,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,9,0
520.692017,368.423004,0.0,0.0,0,2.928571428571429,2,0.0,1.9523809523809526,0.0,0.0,43,2167,8,2
498.238007,126.196999,0.0,0.0,0,0.4857142857142857,0,0.0,0.0,0.0,0.0,16,579,6,0
521.288025,316.06601,0.0,0.0,0,1.3333333333333333,1,0.0,0.6666666666666666,0.0,0.0,43,2167,7,1
627.145996,109.379997,1.4999999999999998,417.9952152836202,2,1.0,2,208.99760764181008,0.6666666666666666,139.33173842787338,0.0642970643414275,43,2167,7,2
641.044006,200.835999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
619.060974,226.108002,0.0,0.0,0,2.5,1,0.0,1.25,0.0,0.0,43,2167,6,1
658.948975,430.898987,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,11,0
598.838013,224.764008,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
295.165009,96.014999,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,3,0
609.640991,262.756989,0.8333333333333333,103.9471019317037,1,3.0,1,43.311292471543204,1.5,64.96693870731481,0.029980128614358472,43,2167,10,1
70.247002,107.198997,0.225,80.2932126645833,9,1.4,3,1.8065972849531242,0.35,0.6323090497335935,6.755438565529845E-4,24,936,9,1
573.317993,404.971008,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,43,2167,6,0
106.041,417.726013,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
557.718994,322.274994,0.0,0.0,0,0.43956043956043955,0,0.0,0.0,0.0,0.0,43,2167,11,0
217.054001,130.626007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,3,0
176.218994,149.932007,0.0,0.0,0,0.5079365079365079,0,0.0,0.0,0.0,0.0,2,1025,11,0
660.151001,347.290009,0.0,0.0,0,3.555555555555556,1,0.0,1.777777777777778,0.0,0.0,33,230,12,1
605.596008,434.319,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,11,0
247.044006,82.663002,0.5,0.0,0,0.6666666666666666,0,0.0,0.0,0.0,0.0,24,936,7,0
509.907013,64.625,0.0,0.0,0,0.9047619047619048,0,0.0,0.0,0.0,0.0,27,612,5,0
514.213013,405.945007,0.16666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
147.783005,322.338013,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20,342,6,0
112.18,112.098,1.5833333333333333,86.06973916540005,3,0.9166666666666666,0,34.06927175297085,0.0,0.0,0.0,24,936,11,0
329.865997,99.702003,0.0,0.0,0,1.484126984126984,8,0.0,0.16490299823633156,0.0,0.0,24,936,11,1
685.940002,340.389008,0.0,0.0,0,1.5,1,0.0,1.5,0.0,0.0,33,230,4,2
27.995001,377.312012,0.0,0.0,0,2.466666666666667,3,0.0,0.6166666666666667,0.0,0.0,29,2676,6,1
196.535004,148.651993,0.125,0.0,0,0.9523809523809523,6,0.0,0.13605442176870747,0.0,0.0,2,1025,8,1
334.585999,329.566986,0.16666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8,276,7,0
352.803986,291.481995,0.0,0.0,0,0.7333333333333334,0,0.0,0.0,0.0,0.0,29,2676,7,0
545.130005,427.628998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,8,0
431.678009,78.412003,0.0,0.0,0,1.0,1,0.0,0.5,0.0,0.0,27,612,2,1
530.870972,239.966003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,3,0
183.617004,352.57901,0.0,0.0,0,5.704761904761904,3,0.0,4.2785714285714285,0.0,0.0,20,342,6,3
301.244995,110.521004,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,5,0
65.510002,68.935997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,4,0
309.714996,369.428986,0.5909090909090909,12.409673645990857,3,0.0,0,1.8332472431577402,0.0,0.0,0.0,7,31,6,0
540.057007,242.031998,0.0,0.0,0,2.9523809523809526,1,0.0,1.4761904761904763,0.0,0.0,16,579,5,1
198.559006,156.056,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,4,0
485.44101,236.809006,0.14285714285714285,0.0,0,0.4857142857142857,0,0.0,0.0,0.0,0.0,16,579,10,0
165.878006,162.238007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,7,0
153.608002,312.348999,0.0,0.0,0,3.4190476190476193,0,0.0,0.0,0.0,0.0,20,342,7,0
226.240997,410.567993,0.0,0.0,0,0.6857142857142857,0,0.0,0.0,0.0,0.0,29,2676,5,0
296.566986,402.621002,0.0,0.0,0,0.38181818181818183,0,0.0,0.0,0.0,0.0,29,2676,6,0
119.553001,284.86499,0.125,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,29,2676,4,0
598.427979,433.658997,0.0,0.0,0,0.5,3,0.0,0.125,0.0,0.0,43,2167,8,1
363.013,359.636993,1.0,51.478150704935004,2,0.0,0,17.159383568311668,0.0,0.0,0.0,8,276,6,0
647.440002,440.968994,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,12,0
133.035995,147.169998,1.1666666666666665,84.33267456923205,3,0.0,0,24.59703008269268,0.0,0.0,0.0,2,1025,5,0
572.882996,380.48999,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,43,2167,7,0
332.84201,273.049011,0.0,0.0,0,1.5,0,0.0,0.0,0.0,0.0,29,2676,6,0
657.833984,71.507004,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,43,2167,3,1
654.070007,433.105988,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,9,0
559.536011,338.843994,0.0,0.0,0,0.2,0,0.0,0.0,0.0,0.0,43,2167,5,0
580.489014,400.386993,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,43,2167,8,0
134.272003,291.43399,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,10,0
534.138,427.444,0.0,0.0,0,2.6666666666666665,0,0.0,2.6666666666666665,0.0,0.0,43,2167,5,1
655.86499,99.736,1.5999999999999999,146.90132742763083,0,0.0,0,235.0421238842093,0.0,0.0,0.0,43,2167,8,0
271.563995,371.106995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,26,4,3,0
88.601997,101.541,0.45,144.75151121836345,3,0.0,0,16.284545012065887,0.0,0.0,0.0,24,936,5,0
469.074005,215.317001,0.0,0.0,0,1.4,3,0.0,1.0499999999999998,0.0,0.0,16,579,5,3
524.359985,370.73999,0.0,0.0,0,1.2007936507936507,9,0.0,0.24015873015873015,0.0,0.0,43,2167,11,2
99.781998,395.363007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
356.442993,312.184998,0.5833333333333333,8.06225774829855,2,1.8333333333333333,0,1.5676612288358287,0.0,0.0,0.0,18,19,7,0
484.13501,234.598007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,8,0
551.322998,34.900002,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15,4,1,0
297.011993,176.748993,0.0,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,2,1025,6,0
52.566002,101.100998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,2,0
247.826996,254.807999,0.0,0.0,0,6.0,1,0.0,9.0,0.0,0.0,29,2676,5,3
345.278015,278.078003,0.0,0.0,0,1.0357142857142856,0,0.0,0.0,0.0,0.0,29,2676,11,0
587.403015,314.782013,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,4,0
33.044998,182.992004,0.0,0.0,0,0.325,0,0.0,0.0,0.0,0.0,2,1025,9,0
331.488007,378.160004,0.0,0.0,0,2.0,1,0.0,1.0,0.0,0.0,8,276,5,1
525.280029,448.942993,0.0,0.0,0,2.933333333333333,2,0.0,0.9777777777777777,0.0,0.0,43,2167,5,1
544.763,416.648987,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,9,0
668.22699,357.753998,0.0,0.0,0,2.7499999999999996,2,0.0,0.9166666666666665,0.0,0.0,33,230,5,1
141.667999,344.238007,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20,342,2,0
599.096008,301.181,0.0,0.0,0,0.7857142857142857,0,0.0,0.0,0.0,0.0,43,2167,5,0
221.841995,414.472992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
268.17099,423.519989,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,7,0
418.878998,306.950989,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,5,0
112.015999,84.654999,2.0,423.9009318225191,0,0.5,0,847.8018636450382,0.0,0.0,0.0,24,936,9,0
631.737,433.333008,0.0,0.0,0,0.18181818181818182,0,0.0,0.0,0.0,0.0,43,2167,7,0
47.429001,318.592987,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
342.256989,305.088989,0.0,0.0,0,4.333333333333333,2,0.0,2.888888888888889,0.0,0.0,18,19,6,2
184.723007,76.178001,0.0,0.0,0,2.2857142857142856,4,0.0,0.45714285714285713,0.0,0.0,24,936,7,1
560.390015,413.576996,0.0,0.0,0,0.7045454545454546,10,0.0,0.06404958677685951,0.0,0.0,43,2167,12,1
635.057007,99.889999,0.6666666666666666,406.04556394572273,2,0.0,0,90.23234754349393,0.0,0.0,0.0,43,2167,3,0
642.241028,176.610992,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
623.064026,357.850006,0.0,0.0,0,5.0,0,0.0,20.0,0.0,0.0,17,5,2,4
152.751007,427.648987,0.225,0.0,0,0.5,0,0.0,0.0,0.0,0.0,29,2676,6,0
508.82901,433.17099,0.0,0.0,0,0.9285714285714286,0,0.0,0.0,0.0,0.0,43,2167,6,0
215.330002,158.716003,0.25,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,5,0
87.522003,183.391998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,2,0
276.933014,262.471008,0.0,0.0,0,0.5555555555555556,0,0.0,0.0,0.0,0.0,29,2676,6,0
280.907013,75.983002,0.5666666666666667,74.57881736793632,4,0.0,0,8.452265968366117,0.0,0.0,0.0,24,936,9,0
559.049011,168.660995,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,16,579,6,0
586.974976,395.988007,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,43,2167,10,0
92.593002,91.009003,2.1666666666666665,159.53682960369997,0,0.0,0,345.6631308080166,0.0,0.0,0.0,24,936,6,0
260.174011,419.076996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,7,0
337.223999,434.135986,0.4,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,3,0
295.300995,259.997986,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,7,0
635.286987,92.205002,0.9662698412698412,343.4996360987883,5,0.0,0,55.318889808237394,0.0,0.0,0.0,43,2167,8,0
177.824005,176.733002,0.0,0.0,0,1.4761904761904758,11,0.0,0.12301587301587298,0.0,0.0,2,1025,11,1
626.520996,150.994995,0.0,0.0,0,1.571212121212121,9,0.0,0.1571212121212121,0.0,0.0,43,2167,11,1
650.768005,347.282013,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,33,230,8,0
142.710007,325.194,0.0,0.0,0,2.1,2,0.0,1.4000000000000001,0.0,0.0,20,342,5,2
195.014008,260.765991,0.07692307692307693,0.0,0,1.4805860805860807,9,0.0,0.14805860805860807,0.0,0.0,29,2676,14,1
597.515015,308.638,0.0,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,43,2167,5,0
29.570999,139.059998,0.0,0.0,0,1.4,2,0.0,0.4666666666666666,0.0,0.0,2,1025,6,1
624.448975,273.911011,0.26666666666666666,0.0,0,0.25,0,0.0,0.0,0.0,0.0,43,2167,9,0
568.323975,311.984009,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,13,0
155.643005,342.988007,0.0,0.0,0,0.2222222222222222,0,0.0,0.0,0.0,0.0,20,342,9,0
640.049011,109.363998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,7,0
133.656006,285.026001,0.0,0.0,0,1.2008658008658009,4,0.0,0.24017316017316018,0.0,0.0,29,2676,9,1
125.206001,346.962006,0.0,0.0,0,0.3333333333333333,5,0.0,0.05555555555555555,0.0,0.0,20,342,6,1
175.444,426.841003,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,29,2676,17,0
462.238007,70.642998,0.0,0.0,0,5.5,0,0.0,5.5,0.0,0.0,27,612,6,1
497.181,171.356003,0.0,0.0,0,0.6000000000000001,0,0.0,0.0,0.0,0.0,27,612,6,0
305.496002,325.816986,0.0,0.0,0,1.6666666666666665,2,0.0,0.5555555555555555,0.0,0.0,8,276,5,1
551.559021,392.084015,0.0,0.0,0,0.6,0,0.0,0.0,0.0,0.0,43,2167,6,0
209.891998,409.09201,0.0,0.0,0,0.6166666666666667,0,0.0,0.0,0.0,0.0,29,2676,13,0
222.050003,422.855988,0.7833333333333333,241.54502685834788,3,0.4,0,47.302567759759796,0.0,0.0,0.0,29,2676,4,0
301.089996,146.563995,0.3333333333333333,0.0,0,0.75,7,0.0,0.09375,0.0,0.0,2,1025,7,1
266.970001,159.699005,0.0,0.0,0,0.36363636363636365,0,0.0,0.0,0.0,0.0,2,1025,6,0
329.792999,257.678986,1.7333333333333334,525.3722489816149,3,0.0,0,227.66130789203314,0.0,0.0,0.0,29,2676,7,0
512.065979,429.222992,0.0,0.0,0,0.8285714285714285,6,0.0,0.236734693877551,0.0,0.0,43,2167,6,2
269.26001,427.516998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,8,0
558.70697,369.391998,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,1,0
179.363007,343.574005,0.0,0.0,0,1.8666666666666665,3,0.0,0.4666666666666666,0.0,0.0,20,342,8,1
481.889008,347.473999,0.0,0.0,0,2.0,0,0.0,2.0,0.0,0.0,29,2676,2,1
194.406998,95.514,0.1111111111111111,0.0,0,0.3333333333333333,0,0.0,0.0,0.0,0.0,24,936,5,0
298.229004,148.537003,0.0,0.0,0,0.25,0,0.0,0.0,0.0,0.0,2,1025,5,0
509.623993,398.127991,0.5,113.86834503056589,1,0.0,0,28.467086257641473,0.0,0.0,0.0,43,2167,2,0
440.130005,142.847,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,10,0
218.037994,424.520996,2.0095238095238095,241.68160873347398,0,1.4,0,485.66494707393343,0.0,0.0,0.0,29,2676,6,0
287.06601,419.621002,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
525.249023,83.088997,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,27,612,11,0
517.870972,217.438995,0.0,0.0,0,1.2380952380952381,0,0.0,0.0,0.0,0.0,16,579,11,0
161.373993,306.955994,0.0,0.0,0,2.0,1,0.0,3.0,0.0,0.0,20,342,3,3
160.061005,162.919006,0.0,0.0,0,0.5,0,0.0,0.0,0.0,0.0,2,1025,6,0
444.084015,377.757996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,9,0
240.496994,159.380005,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2,1025,5,0
642.872009,267.022003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,2,0
639.708008,183.470001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
549.872986,356.255005,0.0,0.0,0,3.5818181818181816,1,0.0,1.7909090909090908,0.0,0.0,43,2167,7,1
638.90802,412.799988,0.0,0.0,0,0.42857142857142855,0,0.0,0.0,0.0,0.0,43,2167,5,0
552.025024,183.050995,0.6666666666666666,0.0,0,4.0,1,0.0,6.0,0.0,0.0,16,579,7,3
576.455017,382.311005,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,5,0
323.81601,329.506989,0.0,0.0,0,0.7357142857142858,0,0.0,0.0,0.0,0.0,8,276,8,0
205.205002,111.306,0.0,0.0,0,0.8333333333333333,0,0.0,0.0,0.0,0.0,24,936,4,0
317.764008,359.009003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8,276,6,0
243.138,83.169998,0.25,117.34564329364768,3,0.6666666666666666,2,7.33410270585298,0.2222222222222222,1.629800601300662,0.0017412399586545534,24,936,8,1
471.0,42.333,0.0,0.0,0,5.333333333333333,0,0.0,16.0,0.0,0.0,27,612,6,3
449.855988,99.008003,0.0,0.0,0,3.0,2,0.0,2.0,0.0,0.0,27,612,5,2
662.426025,435.388,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
286.265015,104.523003,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,3,0
589.27301,287.346008,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,14,0
505.397003,118.405998,1.0173992673992676,62.94441992742486,7,0.2,0,8.004950840129238,0.0,0.0,0.0,16,579,13,0
342.207001,403.88501,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,7,0
491.498993,155.056,0.0,0.0,0,0.7,3,0.0,0.175,0.0,0.0,27,612,7,1
330.692993,336.872009,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8,276,8,0
317.289001,75.749001,0.08333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,24,936,10,0
472.171997,324.990997,0.0,0.0,0,2.4,0,0.0,2.4,0.0,0.0,29,2676,4,1
658.244995,451.95401,0.3666666666666667,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,4,0
619.026001,422.644012,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,43,2167,6,0
650.429993,371.571991,1.0928571428571427,39.331920878594275,3,0.0,0,10.746042668615935,0.0,0.0,0.0,33,230,7,0
39.456001,379.23999,0.1111111111111111,0.0,0,4.0,1,0.0,6.0,0.0,0.0,29,2676,5,3
605.453003,296.535004,0.0,0.0,0,0.6857142857142857,6,0.0,0.09795918367346938,0.0,0.0,43,2167,6,1
260.291992,244.798996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
364.26001,273.68399,0.0,0.0,0,0.2857142857142857,0,0.0,0.0,0.0,0.0,29,2676,8,0
29.184,365.394012,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,29,2676,4,0
