dim1,dim1,Rank,logRank,ClusterNo,ClusterSize,noOfNearestNeighbour
581.591003,401.886993,0.0,0.0,31,2167,7
625.101013,414.690002,0.0,0.0,31,2167,6
236.074997,267.567993,0.0,0.0,17,2676,6
127.521004,404.302002,0.0,0.0,17,2676,4
489.322998,53.988998,0.0,0.0,42,612,7
191.472,347.015015,2.0,0.47712125471966244,19,342,5
538.145996,406.723999,0.0,0.0,31,2167,5
147.024994,70.427002,7.0,0.9030899869919435,8,936,7
601.336975,415.213013,0.0,0.0,31,2167,4
245.932999,247.694,0.0,0.0,17,2676,3
519.072998,431.994995,0.0,0.0,31,2167,9
513.424988,247.720001,6.0,0.8450980400142568,22,579,7
113.841003,267.872009,0.0,0.0,17,2676,13
248.548004,75.943001,1752.0,3.243781916093795,8,936,7
556.23999,328.170013,0.0,0.0,31,2167,12
348.722992,268.720001,0.0,0.0,17,2676,15
291.902008,78.056,237.0,2.376576957056512,8,936,7
362.445007,417.117004,0.0,0.0,5,11,3
562.491028,274.917999,0.0,0.0,31,2167,4
445.147003,137.412994,8897.0,3.9492924014120256,42,612,4
226.067001,87.247002,7957.0,3.9008039348103694,8,936,5
195.834,107.847,278.0,2.4456042032735974,8,936,4
195.630005,172.617004,0.0,0.0,12,1025,7
382.259003,396.419006,0.0,0.0,17,2676,7
28.278,369.931,0.0,0.0,17,2676,6
81.5,284.588989,0.0,0.0,17,2676,5
626.836975,147.313995,0.0,0.0,31,2167,10
493.584991,227.615997,82.0,1.919078092376074,22,579,9
522.203979,215.141998,3563.0,3.5519376953648374,22,579,6
211.718002,246.490997,0.0,0.0,17,2676,5
130.261002,336.273987,85.0,1.9344984512435677,19,342,5
358.553986,376.035004,0.0,0.0,2,276,2
628.44397,118.014999,0.0,0.0,31,2167,8
548.546997,431.904999,0.0,0.0,31,2167,6
643.984985,343.601013,0.0,0.0,26,230,6
403.079987,380.199005,0.0,0.0,17,2676,12
533.031006,342.257996,0.0,0.0,31,2167,9
460.404999,165.011002,0.0,0.0,42,612,3
247.595993,152.792999,0.0,0.0,12,1025,5
181.242996,338.971008,643.0,2.808885867359812,19,342,9
170.311005,372.819,205.0,2.3138672203691533,19,342,6
541.085022,244.472,29.0,1.4771212547196624,22,579,7
629.317993,452.661011,0.0,0.0,31,2167,4
141.455002,151.246002,0.0,0.0,12,1025,5
166.207993,356.760986,158.0,2.2013971243204513,19,342,9
445.338989,57.293999,0.0,0.0,42,612,5
619.495972,154.315002,0.0,0.0,31,2167,6
621.812012,256.535004,0.0,0.0,31,2167,3
562.245972,467.272003,0.0,0.0,31,2167,3
504.833008,85.313004,3.0,0.6020599913279624,42,612,5
327.806,320.52301,293.0,2.4683473304121573,2,276,6
522.346008,360.984009,0.0,0.0,31,2167,3
57.916,322.862,0.0,0.0,17,2676,8
458.399994,214.957993,0.0,0.0,22,579,2
307.841003,273.425995,0.0,0.0,17,2676,4
171.018005,104.248001,173.0,2.2405492482826,8,936,5
537.606018,91.828003,0.0,0.0,42,612,5
159.347,146.429993,0.0,0.0,12,1025,6
367.643005,263.213989,0.0,0.0,17,2676,13
661.479004,401.665009,0.0,0.0,31,2167,9
114.088997,87.272003,0.0,0.0,8,936,4
150.968002,433.351013,0.0,0.0,17,2676,8
439.375,334.015015,0.0,0.0,17,2676,5
569.486023,398.253998,0.0,0.0,31,2167,4
474.496002,49.761002,1029.0,3.012837224705172,42,612,6
544.616028,368.464996,0.0,0.0,31,2167,4
177.408005,178.322998,0.0,0.0,12,1025,12
142.858002,259.036987,0.0,0.0,17,2676,5
100.396004,166.044006,0.0,0.0,12,1025,14
355.338989,345.832001,0.0,0.0,2,276,4
616.445007,388.700012,0.0,0.0,31,2167,6
378.178986,289.507996,0.0,0.0,17,2676,5
377.528015,427.899994,0.0,0.0,17,2676,5
224.268997,164.091995,0.0,0.0,12,1025,5
462.479004,79.377998,14.0,1.1760912590556813,42,612,8
65.616997,155.279999,0.0,0.0,12,1025,8
637.187012,261.657013,0.0,0.0,31,2167,12
313.623993,412.970001,0.0,0.0,17,2676,7
25.923,70.788002,274.0,2.439332693830263,8,936,5
434.868011,390.256012,0.0,0.0,17,2676,10
49.221001,376.644012,0.0,0.0,17,2676,7
269.226013,94.857002,12352.0,4.091772441419683,8,936,10
300.541992,78.151001,6963.0,3.8428587624452937,8,936,6
165.399994,79.042,1106.0,3.044147620878723,8,936,9
331.360992,377.574005,73.0,1.8692317197309762,2,276,5
629.338013,339.617004,0.0,0.0,26,230,7
109.154999,392.174011,0.0,0.0,17,2676,10
161.889999,149.203995,0.0,0.0,12,1025,8
526.655029,343.22699,0.0,0.0,31,2167,4
506.282013,347.256012,0.0,0.0,31,2167,5
276.309998,147.617996,0.0,0.0,12,1025,7
183.113007,404.720001,0.0,0.0,17,2676,4
642.557983,395.216003,0.0,0.0,31,2167,9
120.683998,264.842987,0.0,0.0,17,2676,9
680.630005,429.859009,0.0,0.0,31,2167,5
108.523003,282.869995,0.0,0.0,17,2676,8
32.867001,179.417999,0.0,0.0,12,1025,15
469.175995,222.121994,654.0,2.816241299991783,22,579,2
77.934998,297.183014,0.0,0.0,17,2676,4
656.104004,380.338013,0.0,0.0,26,230,3
220.005997,432.739014,0.0,0.0,17,2676,6
492.286987,169.778,320.0,2.506505032404872,42,612,9
130.608002,166.996994,0.0,0.0,12,1025,4
605.22998,374.899994,0.0,0.0,18,6,4
317.705994,98.960999,0.0,0.0,8,936,3
100.228996,171.921005,0.0,0.0,12,1025,11
553.585999,453.462006,0.0,0.0,31,2167,8
86.915001,395.975006,0.0,0.0,17,2676,10
32.860001,227.919006,0.0,0.0,13,5,4
372.235992,354.285004,0.0,0.0,2,276,3
35.007,90.121002,5944.0,3.7741518589547103,8,936,6
193.238998,276.928986,0.0,0.0,17,2676,8
461.584015,77.570999,24.0,1.3979400086720377,42,612,8
494.46701,84.637001,86.0,1.9395192526186185,42,612,8
654.750977,347.881012,17.0,1.255272505103306,26,230,12
318.721008,425.091003,0.0,0.0,17,2676,11
420.662994,121.724998,0.0,0.0,42,612,8
587.747986,286.656006,0.0,0.0,31,2167,12
497.880005,344.515991,0.0,0.0,31,2167,2
625.10498,226.951996,0.0,0.0,31,2167,12
192.914993,95.776001,39047.0,4.591598794648465,8,936,5
363.761993,265.181,0.0,0.0,17,2676,17
312.230988,368.082001,0.0,0.0,1,31,11
347.829987,261.914001,0.0,0.0,17,2676,7
256.321991,176.561996,0.0,0.0,12,1025,7
532.234009,210.612,5.0,0.7781512503836436,22,579,6
407.996002,286.007996,0.0,0.0,17,2676,5
646.315979,113.775002,0.0,0.0,31,2167,9
417.462006,385.144989,0.0,0.0,17,2676,5
456.15799,326.244995,0.0,0.0,17,2676,3
343.694,273.161011,0.0,0.0,17,2676,11
627.125977,275.453003,0.0,0.0,31,2167,13
573.460999,376.364014,0.0,0.0,31,2167,4
107.185997,109.662003,1.0,0.3010299956639812,8,936,7
160.354004,157.720001,0.0,0.0,12,1025,9
303.319,431.110992,0.0,0.0,17,2676,4
302.415009,277.123993,0.0,0.0,17,2676,8
646.356018,76.271004,0.0,0.0,31,2167,8
273.049988,98.422997,13826.0,4.140727962844183,8,936,10
316.571991,423.484009,0.0,0.0,17,2676,13
527.297974,137.360001,0.0,0.0,22,579,7
109.320999,138.093994,0.0,0.0,12,1025,2
516.862976,222.919998,0.0,0.0,22,579,9
68.902,139.455994,0.0,0.0,12,1025,7
244.865005,144.837997,0.0,0.0,12,1025,7
564.268982,446.346008,0.0,0.0,31,2167,9
156.936996,397.286987,0.0,0.0,17,2676,3
617.703979,182.919006,0.0,0.0,31,2167,10
549.927979,346.869995,0.0,0.0,31,2167,8
136.505005,358.880005,49.0,1.6989700043360187,19,342,7
30.176001,163.656006,0.0,0.0,12,1025,6
645.859009,90.375999,0.0,0.0,31,2167,9
65.714996,293.321991,0.0,0.0,17,2676,6
630.739014,75.793999,0.0,0.0,31,2167,5
436.595001,322.252014,0.0,0.0,17,2676,5
149.255997,82.263,1778.0,3.250175948083925,8,936,6
640.122986,327.992004,13.0,1.146128035678238,26,230,10
493.700012,81.477997,571.0,2.7573960287930244,42,612,9
73.189003,283.024994,0.0,0.0,17,2676,6
553.997009,171.033005,441.0,2.645422269349092,22,579,7
613.653992,217.576004,0.0,0.0,31,2167,11
631.802002,201.360992,0.0,0.0,31,2167,10
486.769989,63.443001,2557.0,3.407900540142635,42,612,6
435.421997,127.915001,12302.0,4.090011024007147,42,612,11
542.564026,260.109009,0.0,0.0,22,579,1
82.549004,396.464996,0.0,0.0,17,2676,9
187.419006,79.654999,0.0,0.0,8,936,7
309.100006,420.442993,0.0,0.0,17,2676,8
622.698975,162.276993,0.0,0.0,31,2167,7
478.121002,170.151993,41.0,1.6232492903979006,42,612,8
517.124023,348.838989,0.0,0.0,31,2167,7
514.013,386.662994,0.0,0.0,31,2167,6
493.326996,124.913002,0.0,0.0,22,579,6
449.539001,370.556,0.0,0.0,17,2676,9
78.691002,382.346985,0.0,0.0,17,2676,8
464.078003,161.585999,109.0,2.041392685158225,42,612,4
589.322021,412.483002,0.0,0.0,31,2167,8
130.117004,397.178986,0.0,0.0,17,2676,6
185.050995,271.686005,0.0,0.0,17,2676,10
314.473999,267.889008,0.0,0.0,17,2676,6
596.177002,402.183014,0.0,0.0,31,2167,7
274.993011,438.21701,0.0,0.0,17,2676,10
435.683014,124.078003,18.0,1.2787536009528289,42,612,8
279.046997,85.553001,1355.0,3.1322596895310446,8,936,6
528.455994,131.645996,48.0,1.6901960800285136,22,579,8
562.703979,406.324005,0.0,0.0,31,2167,5
439.334015,133.910995,13.0,1.146128035678238,42,612,7
321.851013,252.632004,0.0,0.0,17,2676,3
82.103996,408.894989,0.0,0.0,17,2676,3
440.527008,344.362,0.0,0.0,17,2676,8
172.041,286.123993,0.0,0.0,17,2676,2
642.406982,309.565002,0.0,0.0,26,230,9
48.354,383.203003,0.0,0.0,17,2676,8
102.360001,171.072998,0.0,0.0,12,1025,12
564.062012,150.091003,1380.0,3.140193678578631,22,579,7
282.015991,73.362,153.0,2.187520720836463,8,936,8
58.049,283.024994,0.0,0.0,17,2676,4
500.460999,158.600006,82.0,1.919078092376074,42,612,4
63.5,89.411003,909.0,2.9590413923210934,8,936,7
170.934006,404.886993,0.0,0.0,17,2676,11
435.992004,391.306,0.0,0.0,17,2676,9
165.878006,101.694,3892.0,3.590284403718162,8,936,7
327.575989,373.535004,86.0,1.9395192526186185,2,276,3
632.843018,123.352997,0.0,0.0,31,2167,2
623.013,280.915985,0.0,0.0,31,2167,10
428.855011,108.991997,42.0,1.6334684555795864,42,612,4
594.091003,459.855988,0.0,0.0,31,2167,1
318.322998,182.643005,0.0,0.0,12,1025,5
239.992004,277.575989,0.0,0.0,17,2676,10
92.192001,414.277008,0.0,0.0,17,2676,7
564.45697,410.191986,0.0,0.0,31,2167,9
278.791992,169.514008,0.0,0.0,12,1025,9
433.571014,401.859009,0.0,0.0,17,2676,3
67.981003,99.657997,33.0,1.5314789170422551,8,936,7
570.47699,313.669006,0.0,0.0,31,2167,12
100.432999,293.333008,0.0,0.0,17,2676,6
500.674011,70.160004,343.0,2.53655844257153,42,612,6
178.395996,81.042,385.0,2.586587304671755,8,936,6
326.708008,76.464996,13.0,1.146128035678238,8,936,7
475.391998,161.703995,0.0,0.0,42,612,8
377.884003,252.613998,0.0,0.0,9,5,4
601.208008,281.781006,0.0,0.0,31,2167,5
206.587006,182.757996,0.0,0.0,12,1025,4
259.313995,147.326996,0.0,0.0,12,1025,12
557.958984,344.06601,0.0,0.0,31,2167,10
80.431999,415.289001,0.0,0.0,17,2676,3
427.075989,360.605011,0.0,0.0,17,2676,6
312.691986,253.979996,0.0,0.0,17,2676,6
149.880005,182.701996,0.0,0.0,12,1025,6
155.358002,377.928986,30.0,1.4913616938342726,19,342,11
532.836975,142.268005,27.0,1.4471580313422192,22,579,7
642.937012,436.123993,0.0,0.0,31,2167,8
260.295013,265.730988,0.0,0.0,17,2676,10
622.981995,416.398987,0.0,0.0,31,2167,9
613.403992,394.390991,0.0,0.0,31,2167,3
38.231998,89.275002,5931.0,3.7732011423563443,8,936,4
654.085999,414.582001,0.0,0.0,31,2167,6
651.239014,171.770996,0.0,0.0,31,2167,9
39.507,393.377991,0.0,0.0,17,2676,5
188.283997,322.876007,240.0,2.3820170425748683,19,342,5
35.971001,410.048004,0.0,0.0,16,4,2
637.739014,447.421997,0.0,0.0,31,2167,6
650.557983,92.823997,0.0,0.0,31,2167,2
237.957001,69.966003,13.0,1.146128035678238,8,936,8
369.997986,339.345001,128.0,2.110589710299249,2,276,9
162.565002,108.361,61.0,1.792391689498254,8,936,7
598.671997,291.865997,0.0,0.0,31,2167,5
618.195007,132.638,0.0,0.0,31,2167,7
191.511002,346.678009,0.0,0.0,19,342,5
534.697998,363.307007,0.0,0.0,31,2167,10
141.028,110.828003,5.0,0.7781512503836436,8,936,10
440.513,159.072006,628.0,2.798650645445269,42,612,4
575.070007,451.457001,0.0,0.0,31,2167,5
530.982971,149.569,2652.0,3.423737249982329,22,579,6
643.570007,190.464005,0.0,0.0,31,2167,7
130.003006,83.758003,33538.0,4.525550109523606,8,936,7
433.889008,100.898003,848.0,2.928907690243953,42,612,7
483.962006,235.955994,0.0,0.0,22,579,8
263.244995,437.330994,0.0,0.0,17,2676,9
557.155029,153.820999,9.0,1.0,22,579,7
143.044998,76.193001,10.0,1.0413926851582251,8,936,8
580.607971,297.47699,0.0,0.0,31,2167,9
135.977997,112.664001,1.0,0.3010299956639812,8,936,5
216.134003,134.074005,0.0,0.0,12,1025,4
546.888,377.032013,0.0,0.0,31,2167,6
52.415001,322.428986,0.0,0.0,17,2676,11
51.622002,306.263,0.0,0.0,17,2676,10
363.035004,265.407013,0.0,0.0,17,2676,16
61.016998,279.733002,0.0,0.0,17,2676,5
47.073002,304.21701,0.0,0.0,17,2676,9
613.143005,237.416,0.0,0.0,31,2167,9
559.695007,441.709015,0.0,0.0,31,2167,14
225.768005,279.524994,0.0,0.0,17,2676,7
7.001,340.665009,0.0,0.0,17,2676,5
558.218994,454.309998,0.0,0.0,31,2167,6
617.765015,197.608002,0.0,0.0,31,2167,7
172.850998,438.937988,0.0,0.0,17,2676,7
568.815979,443.492004,0.0,0.0,31,2167,10
608.31897,187.675003,0.0,0.0,31,2167,8
37.484001,366.457001,0.0,0.0,17,2676,7
528.38501,149.093002,27.0,1.4471580313422192,22,579,5
441.056,131.792007,9528.0,3.9790473269479647,42,612,9
73.414001,87.179001,4653.0,3.667826378950711,8,936,8
604.637024,437.700012,0.0,0.0,31,2167,10
626.182983,385.463013,0.0,0.0,31,2167,1
647.140015,108.757004,0.0,0.0,31,2167,8
536.450012,90.658997,0.0,0.0,42,612,7
38.134998,81.592003,2665.0,3.4258601450778405,8,936,7
572.552002,155.735992,129.0,2.113943352306837,22,579,11
449.75,132.160995,0.0,0.0,42,612,7
667.921997,425.279999,0.0,0.0,31,2167,10
477.005005,179.119995,84.0,1.9294189257142926,42,612,3
328.259003,148.582001,0.0,0.0,12,1025,7
254.703995,420.248993,0.0,0.0,17,2676,5
421.804993,94.133003,0.0,0.0,42,612,2
531.640991,306.14801,0.0,0.0,31,2167,5
495.579987,231.429993,523.0,2.7193312869837265,22,579,4
632.502991,333.635986,0.0,0.0,26,230,4
183.895996,274.962006,0.0,0.0,17,2676,11
250.162003,265.480988,0.0,0.0,17,2676,5
300.684998,264.760986,0.0,0.0,17,2676,9
620.35498,396.944,0.0,0.0,31,2167,5
652.47699,121.475998,0.0,0.0,31,2167,10
236.938995,96.546997,28805.0,4.45948295635281,8,936,8
148.895004,412.296997,0.0,0.0,17,2676,8
195.977997,403.718994,0.0,0.0,17,2676,4
520.077026,215.481995,3488.0,3.5427009694481106,22,579,6
223.216003,344.967987,0.0,0.0,33,12,4
150.177002,396.20401,0.0,0.0,17,2676,2
573.861023,313.341003,0.0,0.0,31,2167,7
274.855988,182.324997,0.0,0.0,39,6,4
256.751007,176.848999,0.0,0.0,12,1025,7
135.570999,419.901001,0.0,0.0,17,2676,8
135.223007,409.595001,0.0,0.0,17,2676,5
320.842987,138.227997,0.0,0.0,12,1025,2
658.106995,398.941986,0.0,0.0,31,2167,8
656.658997,400.52301,0.0,0.0,31,2167,10
446.962006,324.436005,0.0,0.0,17,2676,4
162.121994,382.798004,486.0,2.6875289612146345,19,342,5
622.718994,103.805,0.0,0.0,31,2167,3
213.039993,167.188995,0.0,0.0,12,1025,7
31.215,411.897003,0.0,0.0,16,4,3
164.546997,79.602997,2473.0,3.393399695293102,8,936,10
107.639,287.895996,0.0,0.0,17,2676,10
152.865005,165.087997,0.0,0.0,12,1025,8
362.763,354.907013,706.0,2.8494194137968996,2,276,6
67.786003,297.253998,0.0,0.0,17,2676,2
179.179993,279.618011,0.0,0.0,17,2676,6
300.820007,274.928009,0.0,0.0,17,2676,9
250.365005,81.036003,3346.0,3.5246557123577773,8,936,11
278.97699,99.092003,0.0,0.0,8,936,6
108.614998,389.233002,0.0,0.0,17,2676,10
149.279007,91.324997,1173.0,3.0696680969115957,8,936,5
148.289993,315.924011,10.0,1.0413926851582251,19,342,6
107.208,272.740997,0.0,0.0,17,2676,12
243.231003,277.589996,0.0,0.0,17,2676,8
228.347,344.643005,0.0,0.0,33,12,5
602.471985,445.846008,0.0,0.0,31,2167,9
520.692017,368.423004,0.0,0.0,31,2167,8
498.238007,126.196999,6.0,0.8450980400142568,22,579,6
521.288025,316.06601,0.0,0.0,31,2167,7
627.145996,109.379997,0.0,0.0,31,2167,7
641.044006,200.835999,0.0,0.0,31,2167,7
619.060974,226.108002,0.0,0.0,31,2167,6
658.948975,430.898987,0.0,0.0,31,2167,11
598.838013,224.764008,0.0,0.0,31,2167,6
295.165009,96.014999,10162.0,4.00702192557868,8,936,3
609.640991,262.756989,0.0,0.0,31,2167,10
70.247002,107.198997,85.0,1.9344984512435677,8,936,9
573.317993,404.971008,0.0,0.0,31,2167,6
106.041,417.726013,0.0,0.0,17,2676,8
557.718994,322.274994,0.0,0.0,31,2167,11
217.054001,130.626007,0.0,0.0,12,1025,3
176.218994,149.932007,0.0,0.0,12,1025,11
660.151001,347.290009,4.0,0.6989700043360189,26,230,12
605.596008,434.319,0.0,0.0,31,2167,11
247.044006,82.663002,424.0,2.6283889300503116,8,936,7
509.907013,64.625,3906.0,3.5918434112247843,42,612,5
514.213013,405.945007,0.0,0.0,31,2167,5
147.783005,322.338013,31.0,1.505149978319906,19,342,6
112.18,112.098,135.0,2.1335389083702174,8,936,11
329.865997,99.702003,11.0,1.0791812460476249,8,936,11
685.940002,340.389008,0.0,0.0,26,230,4
27.995001,377.312012,0.0,0.0,17,2676,6
196.535004,148.651993,0.0,0.0,12,1025,8
334.585999,329.566986,138.0,2.143014800254095,2,276,7
352.803986,291.481995,0.0,0.0,17,2676,7
545.130005,427.628998,0.0,0.0,31,2167,8
431.678009,78.412003,151.0,2.1818435879447726,42,612,2
530.870972,239.966003,0.0,0.0,22,579,3
183.617004,352.57901,6.0,0.8450980400142568,19,342,6
301.244995,110.521004,0.0,0.0,8,936,5
65.510002,68.935997,0.0,0.0,8,936,4
309.714996,369.428986,0.0,0.0,1,31,6
540.057007,242.031998,0.0,0.0,22,579,5
198.559006,156.056,0.0,0.0,12,1025,4
485.44101,236.809006,0.0,0.0,22,579,10
165.878006,162.238007,0.0,0.0,12,1025,7
153.608002,312.348999,178.0,2.2528530309798933,19,342,7
226.240997,410.567993,0.0,0.0,17,2676,5
296.566986,402.621002,0.0,0.0,17,2676,6
119.553001,284.86499,0.0,0.0,17,2676,4
598.427979,433.658997,0.0,0.0,31,2167,8
363.013,359.636993,0.0,0.0,2,276,6
647.440002,440.968994,0.0,0.0,31,2167,12
133.035995,147.169998,0.0,0.0,12,1025,5
572.882996,380.48999,0.0,0.0,31,2167,7
332.84201,273.049011,0.0,0.0,17,2676,6
657.833984,71.507004,0.0,0.0,31,2167,3
654.070007,433.105988,0.0,0.0,31,2167,9
559.536011,338.843994,0.0,0.0,31,2167,5
580.489014,400.386993,0.0,0.0,31,2167,8
134.272003,291.43399,0.0,0.0,17,2676,10
534.138,427.444,0.0,0.0,31,2167,5
655.86499,99.736,0.0,0.0,31,2167,8
271.563995,371.106995,0.0,0.0,51,4,3
88.601997,101.541,1200.0,3.079543007402906,8,936,5
469.074005,215.317001,34.0,1.5440680443502757,22,579,5
524.359985,370.73999,0.0,0.0,31,2167,11
99.781998,395.363007,0.0,0.0,17,2676,4
356.442993,312.184998,0.0,0.0,29,19,7
484.13501,234.598007,0.0,0.0,22,579,8
551.322998,34.900002,0.0,0.0,21,4,1
297.011993,176.748993,0.0,0.0,12,1025,6
52.566002,101.100998,0.0,0.0,8,936,2
247.826996,254.807999,0.0,0.0,17,2676,5
345.278015,278.078003,0.0,0.0,17,2676,11
587.403015,314.782013,0.0,0.0,31,2167,4
33.044998,182.992004,0.0,0.0,12,1025,9
331.488007,378.160004,6.0,0.8450980400142568,2,276,5
525.280029,448.942993,0.0,0.0,31,2167,5
544.763,416.648987,0.0,0.0,31,2167,9
668.22699,357.753998,0.0,0.0,26,230,5
141.667999,344.238007,0.0,0.0,19,342,2
599.096008,301.181,0.0,0.0,31,2167,5
221.841995,414.472992,0.0,0.0,17,2676,8
268.17099,423.519989,0.0,0.0,17,2676,7
418.878998,306.950989,0.0,0.0,17,2676,5
112.015999,84.654999,35971.0,4.555964584741422,8,936,9
631.737,433.333008,0.0,0.0,31,2167,7
47.429001,318.592987,0.0,0.0,17,2676,8
342.256989,305.088989,0.0,0.0,29,19,6
184.723007,76.178001,0.0,0.0,8,936,7
560.390015,413.576996,0.0,0.0,31,2167,12
635.057007,99.889999,0.0,0.0,31,2167,3
642.241028,176.610992,0.0,0.0,31,2167,7
623.064026,357.850006,0.0,0.0,27,5,2
152.751007,427.648987,0.0,0.0,17,2676,6
508.82901,433.17099,0.0,0.0,31,2167,6
215.330002,158.716003,0.0,0.0,12,1025,5
87.522003,183.391998,0.0,0.0,12,1025,2
276.933014,262.471008,0.0,0.0,17,2676,6
280.907013,75.983002,1054.0,3.0232524596337114,8,936,9
559.049011,168.660995,1831.0,3.2629254693318317,22,579,6
586.974976,395.988007,0.0,0.0,31,2167,10
92.593002,91.009003,4381.0,3.6416723732246865,8,936,6
260.174011,419.076996,0.0,0.0,17,2676,7
337.223999,434.135986,0.0,0.0,17,2676,3
295.300995,259.997986,0.0,0.0,17,2676,7
635.286987,92.205002,0.0,0.0,31,2167,8
177.824005,176.733002,0.0,0.0,12,1025,11
626.520996,150.994995,0.0,0.0,31,2167,11
650.768005,347.282013,243.0,2.387389826338729,26,230,8
142.710007,325.194,434.0,2.6384892569546374,19,342,5
195.014008,260.765991,0.0,0.0,17,2676,14
597.515015,308.638,0.0,0.0,31,2167,5
29.570999,139.059998,0.0,0.0,12,1025,6
624.448975,273.911011,0.0,0.0,31,2167,9
568.323975,311.984009,0.0,0.0,31,2167,13
155.643005,342.988007,46.0,1.6720978579357175,19,342,9
640.049011,109.363998,0.0,0.0,31,2167,7
133.656006,285.026001,0.0,0.0,17,2676,9
125.206001,346.962006,0.0,0.0,19,342,6
175.444,426.841003,0.0,0.0,17,2676,17
462.238007,70.642998,402.0,2.6053050461411096,42,612,6
497.181,171.356003,209.0,2.322219294733919,42,612,6
305.496002,325.816986,24.0,1.3979400086720377,2,276,5
551.559021,392.084015,0.0,0.0,31,2167,6
209.891998,409.09201,0.0,0.0,17,2676,13
222.050003,422.855988,0.0,0.0,17,2676,4
301.089996,146.563995,0.0,0.0,12,1025,7
266.970001,159.699005,0.0,0.0,12,1025,6
329.792999,257.678986,0.0,0.0,17,2676,7
512.065979,429.222992,0.0,0.0,31,2167,6
269.26001,427.516998,0.0,0.0,17,2676,8
558.70697,369.391998,0.0,0.0,31,2167,1
179.363007,343.574005,876.0,2.9429995933660407,19,342,8
481.889008,347.473999,0.0,0.0,17,2676,2
194.406998,95.514,0.0,0.0,8,936,5
298.229004,148.537003,0.0,0.0,12,1025,5
509.623993,398.127991,0.0,0.0,31,2167,2
440.130005,142.847,949.0,2.9777236052888476,42,612,10
218.037994,424.520996,0.0,0.0,17,2676,6
287.06601,419.621002,0.0,0.0,17,2676,4
525.249023,83.088997,260.0,2.416640507338281,42,612,11
517.870972,217.438995,16.0,1.2304489213782739,22,579,11
161.373993,306.955994,308.0,2.4899584794248346,19,342,3
160.061005,162.919006,0.0,0.0,12,1025,6
444.084015,377.757996,0.0,0.0,17,2676,9
240.496994,159.380005,0.0,0.0,12,1025,5
642.872009,267.022003,0.0,0.0,31,2167,2
639.708008,183.470001,0.0,0.0,31,2167,5
549.872986,356.255005,0.0,0.0,31,2167,7
638.90802,412.799988,0.0,0.0,31,2167,5
552.025024,183.050995,80.0,1.9084850188786497,22,579,7
576.455017,382.311005,0.0,0.0,31,2167,5
323.81601,329.506989,508.0,2.7067177823367587,2,276,8
205.205002,111.306,160.0,2.2068258760318495,8,936,4
317.764008,359.009003,2.0,0.47712125471966244,2,276,6
243.138,83.169998,3287.0,3.5169318088680126,8,936,8
471.0,42.333,129.0,2.113943352306837,42,612,6
449.855988,99.008003,17.0,1.255272505103306,42,612,5
662.426025,435.388,0.0,0.0,31,2167,6
286.265015,104.523003,3009.0,3.4785664955938436,8,936,3
589.27301,287.346008,0.0,0.0,31,2167,14
505.397003,118.405998,34.0,1.5440680443502757,22,579,13
342.207001,403.88501,0.0,0.0,17,2676,7
491.498993,155.056,364.0,2.5622928644564746,42,612,7
330.692993,336.872009,261.0,2.4183012913197452,2,276,8
317.289001,75.749001,1062.0,3.0265332645232967,8,936,10
472.171997,324.990997,0.0,0.0,17,2676,4
658.244995,451.95401,0.0,0.0,31,2167,4
619.026001,422.644012,0.0,0.0,31,2167,6
650.429993,371.571991,1.0,0.3010299956639812,26,230,7
39.456001,379.23999,0.0,0.0,17,2676,5
605.453003,296.535004,0.0,0.0,31,2167,6
260.291992,244.798996,0.0,0.0,17,2676,4
364.26001,273.68399,0.0,0.0,17,2676,8
29.184,365.394012,0.0,0.0,17,2676,4
388.079987,292.075989,0.0,0.0,17,2676,10
613.903015,238.636002,0.0,0.0,31,2167,11
30.773001,182.050995,0.0,0.0,12,1025,10
374.515991,301.580994,0.0,0.0,17,2676,3
534.116028,154.514008,27.0,1.4471580313422192,22,579,3
594.656006,454.283997,0.0,0.0,31,2167,4
91.281998,381.058014,0.0,0.0,17,2676,9
397.072998,412.391998,0.0,0.0,17,2676,7
223.854996,282.011993,0.0,0.0,17,2676,5
446.382996,384.338013,0.0,0.0,17,2676,6
545.038025,440.497009,0.0,0.0,31,2167,7
377.074005,381.859009,0.0,0.0,17,2676,3
420.487,314.393005,0.0,0.0,17,2676,5
667.033997,421.661987,0.0,0.0,31,2167,7
44.249001,151.582001,0.0,0.0,12,1025,5
132.401001,322.734985,314.0,2.4983105537896004,19,342,7
622.788025,326.140991,0.0,0.0,26,230,5
648.06897,102.873001,0.0,0.0,31,2167,8
530.146973,145.494003,897.0,2.9532763366673045,22,579,9
531.935974,83.234001,328.0,2.5171958979499744,42,612,9
140.904007,277.321991,0.0,0.0,17,2676,7
310.828003,404.414001,0.0,0.0,17,2676,5
557.807007,146.949997,0.0,0.0,22,579,7
237.889008,251.472,0.0,0.0,17,2676,4
558.215027,298.018005,0.0,0.0,31,2167,10
639.620972,345.609009,9.0,1.0,26,230,8
111.600998,417.356995,0.0,0.0,17,2676,9
128.660995,101.036003,2209.0,3.3443922736851106,8,936,8
314.833008,365.39801,0.0,0.0,1,31,6
188.384995,321.230988,0.0,0.0,19,342,5
183.897995,345.109009,36.0,1.568201724066995,19,342,10
163.160995,324.580994,24.0,1.3979400086720377,19,342,10
609.945007,158.653,0.0,0.0,31,2167,5
